date,run,production,faulty,workstation_downtime,supplier_occupancy,bottleneck_delay
2024-12-17,9,4,0,"[2.2462477761652093, 2.0939024479692776, 3.308412971501346, 5.162836676393129, 3.5837177625505907, 3.5551406639963528]",4.198289970009091,0.0
2024-12-18,9,4,0,"[2.438577417839101, 3.1098800040953978, 3.669971382207814, 4.2055242595910265, 5.6855428791588825, 4.50961618817601]",3.375248025009522,0.0
2024-12-19,9,4,0,"[3.3397773015141734, 2.628062399224796, 3.8546664804310002, 6.178178636063701, 4.845098687371334, 4.969362645176602]",3.4211364006212626,0.0
2024-12-20,9,4,0,"[2.8894538747925935, 2.1256538983979514, 3.288145549900801, 4.763311619439366, 5.743509757200723, 3.9467792025027317]",3.125507325540114,0.0
2024-12-21,9,3,0,"[2.6974411635996765, 1.998948704545806, 4.238117617470144, 4.943266696064865, 5.333667887051375, 4.2513582832377]",3.6108736503547574,0.0
2024-12-22,9,4,0,"[2.584739544378383, 2.420062850186626, 4.021692667172182, 6.66675298247557, 6.642608717821496, 5.8244911751082284]",3.8891564935452707,0.0
2024-12-23,9,4,0,"[3.6194827957090254, 2.6892522753440917, 4.784434877002965, 5.265438845767699, 5.965653364977258, 5.49165253666715]",3.168411502491132,0.0
2024-12-24,9,3,0,"[3.5019896296356956, 2.250353548883066, 2.827648783634343, 4.2463182087447615, 6.161891234823981, 3.9140015149902245]",3.381060643922416,0.0
2024-12-25,9,3,0,"[3.3206636616100034, 2.626372557014344, 4.373137032420679, 7.232325968753632, 4.6317212267129495, 3.456554887967863]",3.883436739220915,0.0
2024-12-26,9,4,0,"[3.7738564104397723, 2.1604253090223726, 3.416893503026667, 4.813622689232412, 6.421328100082669, 5.152590871377851]",2.8224926668800734,0.0
2024-12-27,9,4,0,"[3.9884611775704175, 1.8669456682282057, 4.004916769465286, 5.667136057821704, 6.5027133904513335, 3.653141359708113]",3.673103469745387,0.0
2024-12-28,9,3,0,"[3.2647452650150393, 3.1172778652077917, 4.769788790838914, 6.086673708136018, 3.872935291224069, 4.385766743643422]",3.724573753017195,0.0
2024-12-29,9,3,0,"[3.239848929394081, 2.320754179865133, 3.7113314871195997, 5.884350525516565, 4.850321760851839, 4.9003160707910975]",2.8434415295283206,0.0
2024-12-30,9,3,0,"[2.881922631393065, 2.6297989523276604, 3.5414096281592236, 5.929643831474106, 5.320716595503987, 5.121539838623837]",3.900269327002655,0.0
2024-12-31,9,4,0,"[3.137741736459821, 2.089978697783718, 2.8141829573779296, 5.85236111535355, 5.041241185472715, 4.007839725855041]",3.004036398004716,0.0
2025-01-01,9,4,0,"[2.2265484417200816, 2.0531980380873156, 4.430293138249711, 7.0258386557279096, 4.046431692510317, 3.4866960934556785]",3.0816168166763016,0.0
2025-01-02,9,4,0,"[2.271449334452108, 3.1320065795997456, 3.7942408770078324, 6.021944543964393, 3.9903143619545176, 4.9094106746121335]",3.6314847673575903,0.0
2025-01-03,9,3,0,"[3.4364252025212143, 3.1373436770298864, 2.695356192101464, 6.410874860541524, 5.1665693704365365, 3.3253185150907165]",2.854567523217848,0.0
2025-01-04,9,3,0,"[3.3304263175371736, 1.9631493297344131, 4.338566852513487, 7.1151702342172305, 6.642672113787288, 5.418006234088681]",3.0229460076543453,0.0
2025-01-05,9,4,0,"[3.5636124306276793, 2.8501060453813944, 4.64716454801833, 4.805880706460102, 4.681731401015951, 5.564536631199696]",3.2988556683279056,0.0
2025-01-06,9,3,0,"[3.1276017869291226, 2.185733148952347, 2.8630448771685, 5.133200025741984, 3.6113336131456206, 3.7995931836830357]",3.251815825805609,0.0
2025-01-07,9,4,0,"[2.4355480073637485, 1.868022132194343, 2.8644188528805943, 5.122630525081262, 6.443083503876117, 4.301742603795906]",3.435428913015746,0.0
2025-01-08,9,4,0,"[2.2125791281867464, 3.0360898005117107, 3.1854823990645964, 6.776184019127469, 4.683889752047001, 3.3790693836743118]",4.130713565031475,0.0
2025-01-09,9,3,0,"[2.260340510193476, 2.3339577498708484, 4.33676064528612, 7.015174555364355, 6.368711928350232, 3.8087320773665048]",3.931115303671743,0.0
2025-01-10,9,3,0,"[3.116149636831601, 1.8530954444426981, 4.43340098711134, 6.2554698902045125, 4.057263134911315, 3.598600213787325]",3.144567351067244,0.0
2025-01-11,9,4,0,"[3.2112648700933892, 1.9952775087370702, 4.147735986624595, 6.347169590918987, 5.3337958503653855, 5.706242388865545]",3.9604516274978576,0.0
2025-01-12,9,3,0,"[3.0822243012289663, 2.4416389362316635, 2.9790420794463914, 6.187283638659515, 6.060019663012089, 5.595164489763864]",3.1339877611891844,0.0
2025-01-13,9,3,0,"[2.526698170638953, 2.8403677411219457, 4.389759231465855, 4.2865081299737815, 5.298123719551784, 5.565167704803782]",4.0695296318296315,0.0
2025-01-14,9,4,0,"[3.7147618471294774, 2.0086142262975213, 4.330063840104831, 5.2150115971897275, 5.47581475728913, 5.473972037917139]",3.501238043738401,0.0
2025-01-15,9,3,0,"[2.814214410779328, 1.8408718540680977, 3.0785663950154176, 6.5824849101741885, 5.2186168138067295, 3.3924067858907088]",4.041174936088115,0.0
2025-01-16,9,3,0,"[3.9454123204598224, 2.410263048627246, 4.670597702153334, 5.227519445689768, 6.150734539747451, 4.4236963644528435]",3.254014695225763,0.0
2025-01-17,9,4,0,"[3.7020413373747756, 2.2792909844359603, 3.197688107306665, 6.252837552967303, 4.059242895396632, 3.569160649133436]",3.918124566219735,0.0
2025-01-18,9,4,0,"[2.7429426036436846, 2.696787064011665, 3.605974758905173, 4.159408551381944, 4.321821857975633, 5.2794837661872664]",3.7653822281713327,0.0
2025-01-19,9,3,0,"[3.421910564615843, 1.8683101473573904, 2.8750880676346346, 4.2368331353311826, 4.2768370754244565, 3.833667050747118]",3.8120308674658756,0.0
2025-01-20,9,3,0,"[3.57827771253994, 3.333659784174961, 3.306271507186131, 5.025981575033833, 4.2029873607462065, 6.006923770581628]",3.6980620303300085,0.0
2025-01-21,9,4,0,"[3.8998053552741485, 2.2201834491665426, 4.526500864518862, 4.545008381383318, 5.797761051906787, 5.568248473003938]",4.070111669856012,0.0
2025-01-22,9,4,0,"[3.5417244662123517, 3.259157952946867, 2.9499184627295945, 4.687451803395673, 6.32019419702431, 5.153849964835925]",4.143811152631259,0.0
2025-01-23,9,4,0,"[2.811479721720448, 2.202643802531142, 3.654565172304616, 5.5165931124264995, 6.00215241243708, 4.470198155887114]",3.4438914730298356,0.0
2025-01-24,9,3,0,"[2.249688129479536, 2.1149052994870208, 4.4259848519108145, 5.2152281769208715, 3.748760808817577, 5.008791295840087]",2.9345362764603795,0.0
2025-01-25,9,3,0,"[3.9530118280963786, 2.941100683446497, 3.0944012217711023, 6.373928422155461, 4.922132998063693, 6.091537604795267]",3.557023778027289,0.0
2025-01-26,9,4,0,"[3.4233011796336914, 1.9684700521916487, 3.721542897148139, 6.690457275612749, 6.047617109057669, 4.398018631662821]",3.5845319738412194,0.0
2025-01-27,9,3,0,"[3.6452166537853157, 2.8989314865854623, 3.6416909138375724, 4.255655760977469, 4.455822509742702, 4.175552630807327]",3.182274221933833,0.0
2025-01-28,9,4,0,"[2.7386092632966244, 2.820118777029745, 3.7923943411511623, 6.75577641049832, 5.933640276661906, 4.359318623756419]",3.8384506755904297,0.0
2025-01-29,9,3,0,"[3.3964650728672208, 2.3601827707840033, 3.0004240728316667, 7.379000820031942, 4.289618177217194, 4.016715265133208]",3.789232131774586,0.0
2025-01-30,9,4,0,"[2.5040168157992184, 2.819748170848969, 4.541835406141033, 6.422736590608716, 4.768881979460499, 5.871977881427075]",4.0880208872921715,0.0
2025-01-31,9,4,0,"[2.9956415828220915, 2.867214405118188, 4.731781179986467, 4.340235514716636, 5.079918290550274, 4.431175194665949]",3.231653270380726,0.0
2025-02-01,9,3,0,"[3.1019643984037137, 2.0476372248708734, 3.049289633553363, 7.295164684366996, 4.075740215271918, 5.523747964974869]",3.3027615164511954,0.0
2025-02-02,9,4,0,"[2.457663343526706, 3.1711276996931765, 3.98830080442275, 4.55369393118739, 6.387352690890321, 4.728596258950658]",3.908788145920051,0.0
2025-02-03,9,3,0,"[3.826846372080553, 1.9112432470366454, 3.118126250222919, 5.4849415889655795, 4.505574902542148, 5.942475123378796]",3.699134166823642,0.0
2025-02-04,9,4,0,"[2.932962443063731, 3.035400600104749, 4.186544105750833, 5.369553399027696, 6.171392780901536, 3.8415278920787057]",2.9661218933111626,0.0
2025-02-05,9,3,0,"[2.6537359505266007, 2.144219439031373, 3.8912369651927823, 7.194560395360643, 4.261181117521993, 3.588859203907702]",3.971863500166444,0.0
2025-02-06,9,4,0,"[3.3328972440322437, 2.6626195988112356, 3.9168004836479637, 5.231473769785628, 5.232848582561279, 4.426900373740318]",3.0585077247864407,0.0
2025-02-07,9,4,0,"[2.595927116651389, 2.9830584016652013, 2.6866312392288068, 6.0882583091455995, 3.696707894261807, 4.327377919027453]",2.8198694013926278,0.0
2025-02-08,9,3,0,"[3.0945096936475354, 2.281001939701118, 3.4950443588702216, 7.031526894378681, 4.349096576431781, 4.634497315636638]",2.853975490181167,0.0
2025-02-09,9,3,0,"[2.476318705295195, 2.0048674687240653, 3.000808330487925, 4.680043185249402, 4.665581454867559, 4.200551446277739]",2.958631186330002,0.0
2025-02-10,9,3,0,"[2.159746150263854, 2.335133639435489, 3.929237839845242, 5.3364647934999745, 5.323639041920755, 5.598323397326829]",3.96201407568178,0.0
2025-02-11,9,3,0,"[3.974661054151432, 1.954817738394164, 3.182538016110373, 4.253596480191117, 5.797752589659926, 3.7561232708653733]",3.2129827923425642,0.0
2025-02-12,9,3,0,"[3.742158582775101, 2.6327070869372027, 4.206531506080347, 5.953708994470384, 4.617202579233562, 5.761453019562399]",3.0706132412769445,0.0
2025-02-13,9,4,0,"[3.3872712419349815, 2.272309801993814, 4.660624827475893, 4.86417924080121, 4.359142610792174, 5.470753817640595]",3.6104989960602634,0.0
2025-02-14,9,4,0,"[2.1592945624284052, 2.452404915802365, 4.410654599391446, 4.307570739266733, 3.7242317676666685, 5.968404342295945]",4.006567259000594,0.0
2025-02-15,9,4,0,"[3.401561609753921, 2.1859459029183994, 3.618289212986609, 6.101750900367545, 3.855396049911236, 5.945694435353976]",2.815779602341206,0.0
2025-02-16,9,3,0,"[3.7808331136052304, 3.211594824803855, 3.0006695770758665, 6.233916911494968, 5.8028096272002925, 5.3166058681471045]",3.650473332897253,0.0
2025-02-17,9,4,0,"[2.691935678556828, 2.229329287110969, 4.326362909910902, 6.324183348193597, 5.300938036590028, 4.22731306870279]",3.617309804757308,0.0
2025-02-18,9,3,0,"[2.680247537365398, 3.2303846151187274, 4.570510243017116, 6.583925317867154, 5.055781831986915, 3.800200061742929]",3.4071615268095554,0.0
2025-02-19,9,4,0,"[2.7563010137644635, 2.342197877738765, 2.877768869910193, 4.990408728829312, 4.781069326474784, 3.8208206268612988]",3.944509563294113,0.0
2025-02-20,9,3,0,"[2.7922420618562174, 2.9286211948645913, 2.6277672509207917, 6.3098952451386, 5.8558292944026205, 4.406864129809343]",3.12169373224482,0.0
2025-02-21,9,4,0,"[3.010594851715974, 2.032085655272936, 4.073944103492488, 7.340052342174749, 3.9679948199413277, 3.87688821231475]",3.3724674483287553,0.0
2025-02-22,9,4,0,"[2.5000328795643387, 2.6525928910782373, 4.677954974977559, 6.421891361486903, 4.084319169339219, 5.683592739846642]",3.30611174874428,0.0
2025-02-23,9,3,0,"[3.1025620705178794, 2.960362900580693, 4.239972960130009, 5.705056270029724, 6.143140632902974, 4.008702638038767]",3.552920469028635,0.0
2025-02-24,9,4,0,"[2.630798464253922, 1.9314942804489132, 3.7349091829043144, 7.194091641485286, 6.373898784302174, 4.340000409084986]",3.2271476571362347,0.0
2025-02-25,9,4,0,"[3.440537190854252, 2.2357875951332598, 3.60192939003468, 6.38865273208254, 5.773829704747562, 5.8039725173974075]",3.0903824582965855,0.0
2025-02-26,9,4,0,"[2.3382747784955913, 2.11050045988677, 4.5552094558327925, 5.100537131950151, 4.282727728739831, 4.614971012072036]",4.029456600045534,0.0
2025-02-27,9,4,0,"[3.333223370059113, 2.916005274683942, 3.0009417448985753, 6.271036013944399, 4.528077762804858, 3.5310355296868448]",3.7185234358928225,0.0
2025-02-28,9,4,0,"[2.8107751456698367, 2.0178870737021986, 3.3709681692667215, 6.171957194502142, 4.8815784158874065, 3.425863407488969]",3.2648600032741415,0.0
2025-03-01,9,4,0,"[3.212594206462063, 3.0858716785552707, 3.9009630111294857, 5.98076538380397, 3.9734206798330325, 6.034741372650945]",4.1651640463093464,0.0
2025-03-02,9,4,0,"[3.7835577600928327, 2.3153067074162736, 3.1717956144507333, 5.407045977867817, 3.9597046474186817, 4.012024470877092]",3.789024597187287,0.0
2025-03-03,9,3,0,"[3.470509848306108, 2.6142250287884656, 3.6987666033139215, 5.421073714428676, 4.891221155158932, 3.70739704279214]",2.8470942356374374,0.0
2025-03-04,9,4,0,"[2.3143821074411126, 2.7157981426632833, 2.9968659043595425, 6.028547766783553, 4.876272283657492, 5.22322222805583]",3.3322349106219598,0.0
2025-03-05,9,4,0,"[2.3218271973803537, 2.040888357295547, 2.986159659844428, 5.331575316238285, 4.270138989256426, 4.352262830825669]",3.092350592409687,0.0
2025-03-06,9,4,0,"[3.0186138151082234, 2.6570668720347532, 4.723882427372875, 5.126680789212046, 4.134184183975768, 4.603100558844946]",4.175745380200105,0.0
2025-03-07,9,3,0,"[3.859023970996803, 2.817579531857856, 2.6151390431608497, 3.9941919167289246, 5.34645333638591, 5.581311065039026]",3.8174365645036845,0.0
2025-03-08,9,3,0,"[2.4441506410642346, 2.7025065745351475, 3.4249652491747096, 7.2681155901023065, 4.654501479539608, 5.0024890003138935]",4.163811701205415,0.0
2025-03-09,9,4,0,"[3.4632222612020325, 1.9242125509349053, 4.6126840705792596, 6.344454526056295, 6.1548140391538455, 3.477138055396163]",3.8570288468398894,0.0
2025-03-10,9,4,0,"[3.2510816755203744, 2.972595455550405, 3.662583446992787, 5.198940746422872, 5.491679995861778, 4.576519414209398]",3.3825306076942936,0.0
2025-03-11,9,4,0,"[2.795647219682768, 2.1175889738894575, 4.208270803383383, 4.147308216394437, 5.634425524392015, 3.3440657616298433]",3.2664792026596476,0.0
2025-03-12,9,3,0,"[3.8046163661435712, 2.017243566909971, 2.9733493401225086, 6.308489414215281, 5.054603392253535, 4.84581530881872]",2.807579393954107,0.0
2025-03-13,9,3,0,"[2.6779785036826205, 2.808093086392418, 4.386283203796563, 5.609728373057187, 4.287669012018924, 5.799177166093583]",3.1079420208304502,0.0
2025-03-14,9,3,0,"[3.9764861821080344, 2.1957296525819534, 3.231947690648313, 6.623766798688013, 6.585226945445596, 4.129859600909508]",3.419443582820666,0.0
2025-03-15,9,3,0,"[2.527911305661415, 2.2566732124686784, 3.910607375111809, 5.54225660738532, 4.945107351917496, 5.068457986089852]",3.4386064843177926,0.0
2025-03-16,9,3,0,"[3.633892946497944, 2.525949187429258, 3.050786840335917, 7.151665008885359, 6.571444259331307, 4.7656141660430835]",3.664364892547542,0.0
2025-03-17,9,4,0,"[2.61933383236379, 2.883056025685993, 3.3163787864463012, 5.225156139484942, 4.7895724882265, 5.503160152083979]",2.9992653064517047,0.0
2025-03-18,9,3,0,"[2.46888140584834, 1.9823094362792515, 4.145192062998247, 5.543366349897643, 4.076192907100958, 5.019542352613561]",2.9716809451391106,0.0
2025-03-19,9,3,0,"[2.5759401731214564, 1.9781537625293928, 4.174800234994851, 4.358358603564937, 6.3123337603552905, 3.5166339345504944]",3.0662401442323364,0.0
2025-03-20,9,3,0,"[3.423600472631107, 2.4128695006181884, 4.223286171363236, 6.480024872843811, 3.644154726491472, 5.079926358836274]",3.435603623440372,0.0
2025-03-21,9,4,0,"[3.7720031167567996, 2.6602535285148603, 3.766593922261126, 7.1276593548838285, 3.927915486740444, 5.383905547321071]",2.909306849575863,0.0
2025-03-22,9,3,0,"[2.486029796525242, 3.124613873342809, 3.355961609982881, 5.339485594283793, 5.631284993719266, 3.6805222760246026]",3.6877224170133425,0.0
2025-03-23,9,4,0,"[3.4937184531781726, 2.7583223604916114, 2.7526682319685656, 4.151254441579765, 3.776580002461317, 3.6960912482637367]",3.0980495913112858,0.0
2025-03-24,9,4,0,"[3.5791398228648026, 2.5871184172465824, 4.286906393790199, 5.771888330776256, 5.441835236422853, 3.809378237808599]",3.4182373255800593,0.0
2025-03-25,9,3,0,"[2.347034623307955, 2.531779247479265, 4.351213541357033, 6.8770757690543, 4.805699388717391, 4.566331122187483]",3.1960968880333502,0.0
2025-03-26,9,4,0,"[3.381091620034787, 2.225026613182686, 3.72296018035278, 6.047431543952196, 5.6411124443508305, 3.3737060302779955]",3.545416316941653,0.0
2025-03-27,9,3,0,"[3.333171211910868, 2.5441543933752055, 2.626473901508709, 7.1122021188907505, 4.64220227440739, 4.4654528444828765]",3.504829148642473,0.0
2025-03-28,9,3,0,"[2.682313337733658, 2.1693883350813654, 4.416985523031237, 5.469287508059448, 6.237656336143388, 4.243339497450853]",3.0485480447614624,0.0
2025-03-29,9,3,0,"[2.729870049578049, 3.201441714210827, 4.448663535639038, 6.320473374223765, 6.396585506807461, 4.983064700371122]",4.101124806952148,0.0
2025-03-30,9,4,0,"[3.9470437332731665, 2.7146325789943, 2.9245279400237085, 5.351413063708008, 6.103734989144635, 4.722143491899472]",4.085680046595814,0.0
2025-03-31,9,3,0,"[2.6700608062685007, 3.187155193880742, 4.051325945657427, 7.0147568651386445, 4.415197091990426, 4.307430204595378]",3.600659412597156,0.0
2025-04-01,9,4,0,"[3.791923347532797, 2.367984056469289, 4.0417790857401386, 4.200107884735823, 3.8570964887411328, 3.3375026297575636]",4.067091920147384,0.0
2025-04-02,9,3,0,"[3.680739189994682, 3.1045729401160873, 3.8618951239829706, 6.188048231576674, 5.510713247003826, 3.3763307401345752]",3.2739545163099892,0.0
2025-04-03,9,3,0,"[3.993545576700338, 2.8742885607774418, 3.5431578926876033, 5.342627664342324, 6.595119654305949, 5.127605538220351]",3.7476251379303465,0.0
2025-04-04,9,3,0,"[3.6021581540771126, 1.9001214490549092, 3.923101095181939, 5.439452075715561, 6.404038386042715, 3.775843472438226]",3.9406827645421383,0.0
2025-04-05,9,4,0,"[2.2131091151456728, 2.931316017114201, 4.677520166300784, 4.148813263406115, 5.364765899710258, 3.419207831943047]",4.06475286783495,0.0
2025-04-06,9,3,0,"[3.5533154091487327, 3.262190666489369, 3.1306799719550464, 4.962444834502559, 6.5968480535660134, 6.035244863680722]",3.030885607602529,0.0
2025-04-07,9,4,0,"[2.252791394421264, 2.8800628083484825, 4.444355973340474, 6.37345423077594, 5.239869328903567, 3.821326873550751]",2.8977730403468964,0.0
2025-04-08,9,3,0,"[3.9776842416000258, 2.804175250075109, 4.4485394064172965, 6.254103656652272, 3.78059029496592, 3.4487820030545295]",3.1568287283392436,0.0
2024-09-13,10,3,0,"[2.7679581751009223, 4.48029993166052, 5.509987343138403, 5.457222852661492, 6.839618960310601, 3.692647286472067]",3.9874967599920206,0.0
2024-09-14,10,3,0,"[4.186854505059781, 3.5364295867107853, 3.488689800978115, 7.700112597326074, 6.441582321361298, 5.664245491367927]",3.487876975540622,0.0
2024-09-15,10,3,0,"[3.325359112546632, 2.5875542791764934, 3.1447696889015107, 5.966930390446341, 5.8485248690258045, 5.789767676575624]",3.3630947643719518,0.0
2024-09-16,10,3,0,"[3.005980863970262, 2.7444564875543462, 4.544854508051998, 6.238861306486032, 5.134477899890839, 5.287112672838257]",4.084659185215698,0.0
2024-09-17,10,4,0,"[4.160431696195537, 3.797560728143926, 3.8966361039952027, 7.793577305965038, 4.186047852624979, 5.419763425498787]",3.4851576561044353,0.0
